country,year,population,netMigration,population_in_millions,Class
Greenland,1967,41900,202,0,1
Greenland,1966,40500,207,0,1
Greenland,1965,39200,65,0,1
Greenland,1964,37600,37,0,1
Greenland,1963,36400,6,0,1
Greenland,1962,35000,-30,0,1
Greenland,1961,33700,-30,0,1
Greenland,1960,32500,156,0,1
Grenada,2023,126183,-200,0,1
Grenada,2022,125438,-200,0,1
Grenada,2021,124610,-85,0,1
Grenada,2020,123663,0,0,1
Grenada,2019,122724,-190,0,1
Grenada,2018,121838,-190,0,1
Grenada,2017,120921,-190,0,1
Grenada,2016,119966,-190,0,1
Grenada,2015,118980,-190,0,1
Grenada,2014,117972,-190,0,1
Grenada,2013,116945,-190,0,1
Grenada,2012,115912,-204,0,1
Grenada,2011,114918,-292,0,1
Grenada,2010,114039,-453,0,1
Grenada,2009,113249,-459,0,1
Grenada,2008,112478,-455,0,1
Grenada,2007,111725,-447,0,1
Grenada,2006,110988,-417,0,1
Grenada,2005,110254,-369,0,1
Grenada,2004,109516,-306,0,1
Grenada,2003,108740,-245,0,1
Grenada,2002,108231,-924,0,1
Grenada,2001,107936,-736,0,1
Grenada,2000,107432,-586,0,1
Grenada,1999,106823,-582,0,1
Grenada,1998,106200,-676,0,1
Grenada,1997,105549,-915,0,1
Grenada,1996,104846,-872,0,1
Grenada,1995,104060,-809,0,1
Grenada,1994,103174,-750,0,1
Grenada,1993,102173,-691,0,1
Grenada,1992,101040,-717,0,1
Grenada,1991,99758,-698,0,1
Grenada,1990,99047,-1998,0,1
Grenada,1989,99224,-2598,0,1
Grenada,1988,99877,-3001,0,1
Grenada,1987,100599,-2984,0,1
Grenada,1986,100893,-2432,0,1
Grenada,1985,100576,-1597,0,1
Grenada,1984,99618,-754,0,1
Grenada,1983,98177,-193,0,1
Grenada,1982,96534,-189,0,1
Grenada,1981,95222,-666,0,1
Grenada,1980,94838,-2125,0,1
Grenada,1979,95242,-2525,0,1
Grenada,1978,95811,-2454,0,1
Grenada,1977,96329,-2427,0,1
Grenada,1976,96781,-2448,0,1
Grenada,1975,97165,-2461,0,1
Grenada,1974,97528,-2465,0,1
Grenada,1973,97886,-2429,0,1
Grenada,1972,98225,-2378,0,1
Grenada,1971,98535,-2316,0,1
Grenada,1970,98794,-2225,0,1
Grenada,1969,98975,-2210,0,1
Grenada,1968,99056,-2171,0,1
Grenada,1967,98977,-2049,0,1
Grenada,1966,98692,-2012,0,1
Grenada,1965,98226,-2037,0,1
Grenada,1964,97613,-2110,0,1
Grenada,1963,96882,-2170,0,1
Grenada,1962,96052,-2185,0,1
Grenada,1961,95096,-2128,0,1
Grenada,1960,93772,-1583,0,1
Guam,2023,172952,-500,0,1
Guam,2022,171774,-500,0,1
Guam,2021,170534,-244,0,1
Guam,2020,169231,-244,0,1
Guam,2019,168624,-1852,0,1
Guam,2018,168678,-1850,0,1
Guam,2017,168606,-1852,0,1
Guam,2016,168346,-1852,0,1
Guam,2015,167978,-1852,0,1
Guam,2014,167543,-1852,0,1
Guam,2013,167054,-1852,0,1
Guam,2012,166392,-1850,0,1
Guam,2011,165649,-1852,0,1
Guam,2010,164905,-1850,0,1
Guam,2009,164580,-2933,0,1
Guam,2008,164725,-2933,0,1
Guam,2007,164763,-2874,0,1
Guam,2006,164675,-2669,0,1
Guam,2005,164430,-2333,0,1
Guam,2004,164004,-2368,0,1
Guam,2003,163385,-2044,0,1
Guam,2002,162563,-1754,0,1
Guam,2001,161524,-1898,0,1
Guam,2000,160188,-1566,0,1
Guam,1999,158395,-1039,0,1
Guam,1998,156357,-1096,0,1
Guam,1997,154330,-1030,0,1
Guam,1996,152261,-957,0,1
Guam,1995,150094,-829,0,1
Guam,1994,147843,-779,0,1
Guam,1993,145541,-728,0,1
Guam,1992,143173,-652,0,1
Guam,1991,140739,-585,0,1
Guam,1990,138263,-570,0,1
Guam,1989,135759,-537,0,1
Guam,1988,133079,-165,0,1
Guam,1987,130259,-213,0,1
Guam,1986,127462,-223,0,1
Guam,1985,124675,-114,0,1
Guam,1984,121885,70,0,1
Guam,1983,119067,-9,0,1
Guam,1982,116189,281,0,1
Guam,1981,113221,328,0,1
Guam,1980,110286,135,0,1
Guam,1979,107790,-536,0,1
Guam,1978,105710,-606,0,1
Guam,1977,103676,-712,0,1
Guam,1976,101590,-658,0,1
Guam,1975,99478,-592,0,1
Guam,1974,97329,-368,0,1
Guam,1973,95100,-227,0,1
Guam,1972,92815,-128,0,1
Guam,1971,90505,-109,0,1
Guam,1970,88300,-304,0,1
Guam,1969,86534,-919,0,1
Guam,1968,85046,-620,0,1
Guam,1967,83480,-560,0,1
Guam,1966,81879,-590,0,1
Guam,1965,80255,-429,0,1
Guam,1964,78621,-429,0,1
Guam,1963,76996,-430,0,1
Guam,1962,75412,-534,0,1
Guam,1961,73873,-501,0,1
Guam,1960,72374,-469,0,1
Guatemala,2023,17602431,-9110,17,1
Guatemala,2022,17357886,-9128,17,1
Guatemala,2021,17109746,-29118,17,1
Guatemala,2020,16858333,-23142,16,1
Guatemala,2019,16604026,-58095,16,1
Guatemala,2018,16346950,-56884,16,1
Guatemala,2017,16087418,-48049,16,1
Guatemala,2016,15827690,-39266,15,1
Guatemala,2015,15567419,-48162,15,1
Guatemala,2014,15306316,-40409,15,1
Guatemala,2013,15043981,-35666,15,1
Guatemala,2012,14781942,-32572,14,1
Guatemala,2011,14521515,-33204,14,1
Guatemala,2010,14259687,-36072,14,1
Guatemala,2009,14000190,-43051,14,1
Guatemala,2008,13739299,-42607,13,1
Guatemala,2007,13477017,-40617,13,1
Guatemala,2006,13213330,-42071,13,1
Guatemala,2005,12948292,-49600,12,1
Guatemala,2004,12682108,-47399,12,1
Guatemala,2003,12415334,-54666,12,1
Guatemala,2002,12147518,-55245,12,1
Guatemala,2001,11871565,-59249,11,1
Guatemala,2000,11589761,-66153,11,1
Guatemala,1999,11311078,-49731,11,1
Guatemala,1998,11046215,-44059,11,1
Guatemala,1997,10788362,-43356,10,1
Guatemala,1996,10536942,-43474,10,1
Guatemala,1995,10286786,-39890,10,1
Guatemala,1994,10037522,-33463,10,1
Guatemala,1993,9790619,-36822,9,1
Guatemala,1992,9544055,-36236,9,1
Guatemala,1991,9296814,-40877,9,1
Guatemala,1990,9050115,-30399,9,1
Guatemala,1989,8805995,-32522,8,1
Guatemala,1988,8566331,-32425,8,1
Guatemala,1987,8332446,-33790,8,1
Guatemala,1986,8104921,-33216,8,1
Guatemala,1985,7884034,-28843,7,1
Guatemala,1984,7669863,-29302,7,1
Guatemala,1983,7462585,-37255,7,1
Guatemala,1982,7262658,-48740,7,1
Guatemala,1981,7071186,-47021,7,1
Guatemala,1980,6890346,-44463,6,1
Guatemala,1979,6720582,-47285,6,1
Guatemala,1978,6561919,-48307,6,1
Guatemala,1977,6412667,-46262,6,1
Guatemala,1976,6269983,-50761,6,1
Guatemala,1975,6131151,-42349,6,1
Guatemala,1974,5994300,-36100,5,1
Guatemala,1973,5858466,-29645,5,1
Guatemala,1972,5723759,-25826,5,1
Guatemala,1971,5589563,-23505,5,1
Guatemala,1970,5455197,-14756,5,1
Guatemala,1969,5320100,-11437,5,1
Guatemala,1968,5184095,-8035,5,1
Guatemala,1967,5047435,-5150,5,1
Guatemala,1966,4910790,-4300,4,1
Guatemala,1965,4774984,-1131,4,1
Guatemala,1964,4640795,-903,4,1
Guatemala,1963,4508444,-223,4,1
Guatemala,1962,4378604,286,4,1
Guatemala,1961,4251911,389,4,1
Guatemala,1960,4128880,-182,4,1
Guinea,2023,14190612,-4000,14,1
Guinea,2022,13859341,-4000,13,1
Guinea,2021,13531906,-4367,13,1
Guinea,2020,13205153,-4364,13,1
Guinea,2019,12877539,-3243,12,1
Guinea,2018,12554864,-9195,12,1
Guinea,2017,12240789,-13726,12,1
Guinea,2016,11930985,-14196,11,1
Guinea,2015,11625998,-15127,11,1
Guinea,2014,11333365,-22750,11,1
Guinea,2013,11055430,-29151,11,1
Guinea,2012,10788692,-32842,10,1
Guinea,2011,10527712,-29092,10,1
Guinea,2010,10270728,-31352,10,1
Guinea,2009,10021323,-34050,10,1
Guinea,2008,9779785,-32957,9,1
Guinea,2007,9547082,-34349,9,1
Guinea,2006,9330625,-48145,9,1
Guinea,2005,9140114,-71104,9,1
Guinea,2004,8961039,-56110,8,1
Guinea,2003,8772254,-36982,8,1
Guinea,2002,8577790,-33495,8,1
Guinea,2001,8445717,-155276,8,1
Guinea,2000,8336967,-77558,8,1
Guinea,1999,8174897,-46248,8,1
Guinea,1998,7992545,-30939,7,1
Guinea,1997,7842806,-107718,7,1
Guinea,1996,7683115,-4973,7,1
Guinea,1995,7468347,18021,7,1
Guinea,1994,7262112,-8824,7,1
Guinea,1993,7046097,45616,7,1
Guinea,1992,6832195,-3292,6,1
Guinea,1991,6615734,66718,6,1
Guinea,1990,6354145,107641,6,1
Guinea,1989,6136166,-5149,6,1
Guinea,1988,5977175,-647,5,1
Guinea,1987,5820774,-357,5,1
Guinea,1986,5671380,-2905,5,1
Guinea,1985,5531661,-6966,5,1
Guinea,1984,5402084,-11449,5,1
Guinea,1983,5282274,-15287,5,1
Guinea,1982,5170731,-17938,5,1
Guinea,1981,5067427,-21400,5,1
Guinea,1980,4972609,-25331,4,1
Guinea,1979,4885199,-28810,4,1
Guinea,1978,4804926,-30978,4,1
Guinea,1977,4730375,-31040,4,1
Guinea,1976,4658743,-29250,4,1
Guinea,1975,4588006,-26254,4,1
Guinea,1974,4517073,-22661,4,1
Guinea,1973,4445207,-19085,4,1
Guinea,1972,4372212,-15804,4,1
Guinea,1971,4298087,-11545,4,1
Guinea,1970,4222374,-6904,4,1
Guinea,1969,4145194,-2846,4,1
Guinea,1968,4067333,-350,4,1
Guinea,1967,3990760,0,3,1
Guinea,1966,3916780,0,3,1
Guinea,1965,3845074,0,3,1
Guinea,1964,3775510,0,3,1
Guinea,1963,3707945,0,3,1
Guinea,1962,3642324,0,3,1
Guinea,1961,3578631,0,3,1
Guinea,1960,3516814,0,3,1
Guinea-Bissau,2023,2150842,-1400,2,1
Guinea-Bissau,2022,2105566,-1400,2,1
Guinea-Bissau,2021,2060721,-1395,2,1
Guinea-Bissau,2020,2015828,-1394,2,1
Guinea-Bissau,2019,1970457,-1395,1,1
Guinea-Bissau,2018,1924955,-1396,1,1
Guinea-Bissau,2017,1879826,-1398,1,1
Guinea-Bissau,2016,1834552,-1392,1,1
Guinea-Bissau,2015,1788919,-1393,1,1
Guinea-Bissau,2014,1743309,-1393,1,1
Guinea-Bissau,2013,1697753,-1395,1,1
Guinea-Bissau,2012,1652717,-1442,1,1
Guinea-Bissau,2011,1609017,-1760,1,1
Guinea-Bissau,2010,1567220,-2257,1,1
Guinea-Bissau,2009,1527196,-2821,1,1
Guinea-Bissau,2008,1488431,-3313,1,1
Guinea-Bissau,2007,1450572,-3676,1,1
Guinea-Bissau,2006,1414091,-4142,1,1
Guinea-Bissau,2005,1379713,-4662,1,1
Guinea-Bissau,2004,1347009,-5144,1,1
Guinea-Bissau,2003,1315653,-5487,1,1
Guinea-Bissau,2002,1285678,-5712,1,1
Guinea-Bissau,2001,1257380,-6239,1,1
Guinea-Bissau,2000,1230849,-6971,1,1
Guinea-Bissau,1999,1206474,-7686,1,1
Guinea-Bissau,1998,1184071,-8163,1,1
Guinea-Bissau,1997,1162443,-8176,1,1
Guinea-Bissau,1996,1140604,-7369,1,1
Guinea-Bissau,1995,1117222,-4376,1,1
Guinea-Bissau,1994,1089617,3174,1,1
Guinea-Bissau,1993,1056761,8562,1,1
Guinea-Bissau,1992,1022904,7531,1,1
Guinea-Bissau,1991,993856,1621,0,1
Guinea-Bissau,1990,973551,-8150,0,1
Guinea-Bissau,1989,958239,-8298,0,1
Guinea-Bissau,1988,943080,-8474,0,1
Guinea-Bissau,1987,928408,-8623,0,1
Guinea-Bissau,1986,914122,-8748,0,1
Guinea-Bissau,1985,900088,-8816,0,1
Guinea-Bissau,1984,886210,-8816,0,1
Guinea-Bissau,1983,872394,-8730,0,1
Guinea-Bissau,1982,858630,-8546,0,1
Guinea-Bissau,1981,844957,-8286,0,1
Guinea-Bissau,1980,831462,-8080,0,1
Guinea-Bissau,1979,821598,-13801,0,1
Guinea-Bissau,1978,794328,30184,0,1
Guinea-Bissau,1977,746588,31188,0,1
Guinea-Bissau,1976,701016,29447,0,1
Guinea-Bissau,1975,659635,26186,0,1
Guinea-Bissau,1974,623576,22080,0,1
Guinea-Bissau,1973,603203,-1997,0,1
Guinea-Bissau,1972,595950,-1997,0,1
Guinea-Bissau,1971,594501,-13321,0,1
Guinea-Bissau,1970,591663,1134,0,1
Guinea-Bissau,1969,587880,-11049,0,1
Guinea-Bissau,1968,583475,2774,0,1
Guinea-Bissau,1967,573380,1525,0,1
Guinea-Bissau,1966,570375,-11031,0,2
Guinea-Bissau,1965,577638,-19961,0,2
Guinea-Bissau,1964,590481,-23966,0,2
Guinea-Bissau,1963,595802,-5999,0,2
Guinea-Bissau,1962,590399,-3952,0,2
Guinea-Bissau,1961,583107,-3575,0,2
Guinea-Bissau,1960,577933,-8009,0,2
Guyana,2023,813834,-3900,0,2
Guyana,2022,808726,-3900,0,2
Guyana,2021,804567,-4316,0,2
Guyana,2020,797202,802,0,2
Guyana,2019,798753,-24678,0,2
Guyana,2018,785514,30080,0,2
Guyana,2017,763252,-6110,0,2
Guyana,2016,759087,-6311,0,2
Guyana,2015,755031,-6524,0,2
Guyana,2014,751115,-6715,0,2
Guyana,2013,747420,-6912,0,2
Guyana,2012,743966,-7152,0,2
Guyana,2011,744230,-14512,0,2
Guyana,2010,747932,-14327,0,2
Guyana,2009,751258,-14130,0,2
Guyana,2008,754150,-13886,0,2
Guyana,2007,756521,-13629,0,2
Guyana,2006,758367,-13328,0,2
Guyana,2005,759709,-13000,0,2
Guyana,2004,760424,-12657,0,2
Guyana,2003,760562,-12523,0,2
Guyana,2002,760323,-12758,0,2
Guyana,2001,759809,-13060,0,2
Guyana,2000,759051,-13176,0,2
Guyana,1999,758014,-13212,0,2
Guyana,1998,756697,-13251,0,2
Guyana,1997,755211,-13282,0,2
Guyana,1996,753571,-13275,0,2
Guyana,1995,751689,-13242,0,2
Guyana,1994,749546,-13197,0,2
Guyana,1993,747189,-13075,0,2
Guyana,1992,744998,-13467,0,2
Guyana,1991,744096,-15526,0,2
Guyana,1990,747116,-21639,0,2
Guyana,1989,752897,-21784,0,2
Guyana,1988,758450,-21910,0,2
Guyana,1987,763706,-21822,0,2
Guyana,1986,768508,-21608,0,2
Guyana,1985,772671,-21225,0,2
Guyana,1984,776007,-20640,0,2
Guyana,1983,778372,-19772,0,2
Guyana,1982,779639,-18622,0,2
Guyana,1981,779686,-17221,0,2
Guyana,1980,778176,-15059,0,2
Guyana,1979,774482,-12767,0,2
Guyana,1978,768609,-10994,0,2
Guyana,1977,761378,-10183,0,2
Guyana,1976,753553,-10017,0,2
Guyana,1975,745590,-10226,0,2
Guyana,1974,737701,-10579,0,2
Guyana,1973,729865,-10842,0,2
Guyana,1972,721994,-10817,0,2
Guyana,1971,713904,-10552,0,2
Guyana,1970,705261,-10098,0,2
Guyana,1969,695919,-9523,0,2
Guyana,1968,685887,-8856,0,2
Guyana,1967,675064,-8101,0,2
Guyana,1966,663241,-6961,0,2
Guyana,1965,650207,-5611,0,2
Guyana,1964,635957,-4288,0,2
Guyana,1963,620703,-3273,0,2
Guyana,1962,604833,-2661,0,2
Guyana,1961,588597,-2025,0,2
Guyana,1960,571990,-1349,0,2
Haiti,2023,11724763,-31811,11,2
Haiti,2022,11584996,-32248,11,2
Haiti,2021,11447569,-32977,11,2
Haiti,2020,11306801,-33872,11,2
Haiti,2019,11160438,-34635,11,2
Haiti,2018,11012421,-35007,11,2
Haiti,2017,10863543,-34766,10,2
Haiti,2016,10713849,-33902,10,2
Haiti,2015,10563757,-32698,10,2
Haiti,2014,10412740,-31416,10,2
Haiti,2013,10261206,-30347,10,2
Haiti,2012,10108539,-29679,10,2
Haiti,2011,9954312,-29049,9,2
Haiti,2010,9842880,-28437,9,2
Haiti,2009,9730638,-27949,9,2
Haiti,2008,9575247,-27644,9,2
Haiti,2007,9420826,-27017,9,2
Haiti,2006,9266288,-26641,9,2
Haiti,2005,9111900,-26304,9,2
Haiti,2004,8961489,-26422,8,2
Haiti,2003,8812245,-26534,8,2
Haiti,2002,8661546,-26642,8,2
Haiti,2001,8511728,-26837,8,2
Haiti,2000,8360225,-27098,8,2
Haiti,1999,8208941,-27334,8,2
Haiti,1998,8060896,-27495,8,2
Haiti,1997,7915172,-27515,7,2
Haiti,1996,7770593,-27373,7,2
Haiti,1995,7627316,-27130,7,2
Haiti,1994,7486091,-26862,7,2
Haiti,1993,7345940,-26640,7,2
Haiti,1992,7205780,-26514,7,2
Haiti,1991,7066055,-26326,7,2
Haiti,1990,6925331,-26101,6,2
Haiti,1989,6784161,-25881,6,2
Haiti,1988,6644959,-25687,6,2
Haiti,1987,6508349,-25548,6,2
Haiti,1986,6375097,-25286,6,2
Haiti,1985,6245539,-24908,6,2
Haiti,1984,6119932,-24456,6,2
Haiti,1983,5997739,-23969,5,2
Haiti,1982,5877684,-23399,5,2
Haiti,1981,5760197,-22337,5,2
Haiti,1980,5646676,-22125,5,2
Haiti,1979,5536423,-20795,5,2
Haiti,1978,5428667,-19829,5,2
Haiti,1977,5323827,-19430,5,2
Haiti,1976,5222342,-19087,5,2
Haiti,1975,5124560,-18691,5,2
Haiti,1974,5030652,-18810,5,2
Haiti,1973,4940710,-18699,4,2
Haiti,1972,4853117,-18636,4,2
Haiti,1971,4766423,-18526,4,2
Haiti,1970,4680812,-18441,4,2
Haiti,1969,4596642,-18356,4,2
Haiti,1968,4514006,-18102,4,2
Haiti,1967,4432716,-17841,4,2
Haiti,1966,4352949,-17708,4,2
Haiti,1965,4274348,-17423,4,2
Haiti,1964,4196349,-17193,4,2
Haiti,1963,4122260,-16861,4,2
Haiti,1962,4049504,-16264,4,2
Haiti,1961,3974934,-15162,3,2
Haiti,1960,3901139,-13788,3,2
Honduras,2023,10593798,-5034,10,2
Honduras,2022,10432860,-5374,10,2
Honduras,2021,10278345,-5779,10,2
Honduras,2020,10121763,-6199,10,2
Honduras,2019,9958829,-6550,9,2
Honduras,2018,9792850,-6768,9,2
Honduras,2017,9626842,-6782,9,2
Honduras,2016,9460798,-6685,9,2
Honduras,2015,9294505,-6512,9,2
Honduras,2014,9127846,-6302,9,2
Honduras,2013,8960657,-6094,8,2
Honduras,2012,8792367,-5896,8,2
Honduras,2011,8622504,-5664,8,2
Honduras,2010,8450933,-5418,8,2
Honduras,2009,8277302,-5196,8,2
Honduras,2008,8101777,-5039,8,2
Honduras,2007,7924462,-5039,7,2
Honduras,2006,7745200,-5451,7,2
Honduras,2005,7564613,-6187,7,2
Honduras,2004,7383407,-7082,7,2
Honduras,2003,7201881,-7986,7,2
Honduras,2002,7019908,-8815,7,2
Honduras,2001,6837861,-9749,6,2
Honduras,2000,6656725,-10762,6,2
Honduras,1999,6477365,-11757,6,2
Honduras,1998,6308537,-12638,6,2
Honduras,1997,6144112,-13343,6,2
Honduras,1996,5976550,-14049,5,2
Honduras,1995,5812832,-14711,5,2
Honduras,1994,5652934,-15246,5,2
Honduras,1993,5496841,-15559,5,2
Honduras,1992,5344774,-15585,5,2
Honduras,1991,5196887,-15507,5,2
Honduras,1990,5053234,-15350,5,2
Honduras,1989,4913676,-15147,4,2
Honduras,1988,4778114,-14918,4,2
Honduras,1987,4645733,-14660,4,2
Honduras,1986,4515568,-14253,4,2
Honduras,1985,4387693,-13739,4,2
Honduras,1984,4261919,-13181,4,2
Honduras,1983,4137784,-12647,4,2
Honduras,1982,4015647,-12163,4,2
Honduras,1981,3895736,-11671,3,2
Honduras,1980,3777990,-11183,3,2
Honduras,1979,3662736,-10725,3,2
Honduras,1978,3550368,-10353,3,2
Honduras,1977,3441122,-10071,3,2
Honduras,1976,3334814,-9838,3,2
Honduras,1975,3231631,-9655,3,2
Honduras,1974,3136539,-9475,3,2
Honduras,1973,3046715,-9289,3,2
Honduras,1972,2956021,-9099,2,2
Honduras,1971,2867501,-8921,2,2
Honduras,1970,2782753,-8746,2,2
Honduras,1969,2701381,-8545,2,2
Honduras,1968,2622982,-8331,2,2
Honduras,1967,2547497,-8052,2,2
Honduras,1966,2474523,-7649,2,2
Honduras,1965,2403465,-7160,2,2
Honduras,1964,2334492,-6618,2,2
Honduras,1963,2267708,-6063,2,2
Honduras,1962,2202854,-5519,2,2
Honduras,1961,2139928,-4842,2,2
Honduras,1960,2078617,-4090,2,2
Hungary,2023,9589872,-156677,9,2
Hungary,2022,9643048,616038,9,2
Hungary,2021,9709891,19870,9,2
Hungary,2020,9750149,9042,9,2
Hungary,2019,9771141,33559,9,2
Hungary,2018,9775564,31976,9,2
Hungary,2017,9787966,18044,9,2
Hungary,2016,9814023,-982,9,2
Hungary,2015,9843028,14166,9,2
Hungary,2014,9866468,11571,9,2
Hungary,2013,9893082,5296,9,2
Hungary,2012,9920362,16048,9,2
Hungary,2011,9971727,889,9,2
Hungary,2010,10000023,11394,10,2
Hungary,2009,10022650,19182,10,2
Hungary,2008,10038188,16664,10,2
Hungary,2007,10055780,14398,10,2
Hungary,2006,10071370,20926,10,2
Hungary,2005,10087065,16615,10,2
Hungary,2004,10107146,16803,10,2
Hungary,2003,10129552,14182,10,2
Hungary,2002,10158608,2412,10,2
Hungary,2001,10187576,9927,10,2
Hungary,2000,10210971,15478,10,2
Hungary,1999,10237530,14610,10,2
Hungary,1998,10266570,15643,10,2
Hungary,1997,10290486,16324,10,2
Hungary,1996,10311238,16527,10,2
Hungary,1995,10328965,16934,10,2
Hungary,1994,10343355,17065,10,2
Hungary,1993,10357523,17225,10,2
Hungary,1992,10369341,17604,10,2
Hungary,1991,10373400,19281,10,2
Hungary,1990,10373988,17545,10,2
Iceland,2023,393600,380,0,2
Iceland,2022,382003,380,0,2
Iceland,2021,372520,622,0,2
Iceland,2020,366463,2573,0,2
Iceland,2019,360563,5152,0,2
Iceland,2018,352721,6611,0,2
Iceland,2017,343400,8316,0,2
Iceland,2016,335439,4113,0,2
Iceland,2015,330815,1477,0,2
Iceland,2014,327386,1116,0,2
Iceland,2013,323764,1648,0,2
Iceland,2012,320716,-304,0,2
Iceland,2011,319014,-1427,0,2
Iceland,2010,318041,-2077,0,2
Iceland,2009,318499,-4793,0,2
Iceland,2008,317414,1122,0,2
Iceland,2007,311566,5247,0,2
Iceland,2006,303782,5295,0,2
Iceland,2005,296734,3918,0,2
Iceland,2004,292074,611,0,2
Iceland,2003,289521,-223,0,2
Iceland,2002,287523,-346,0,2
Iceland,2001,284968,856,0,2
Iceland,2000,281205,1874,0,2
Iceland,1999,277381,1156,0,2
Iceland,1998,274047,1006,0,2
Iceland,1997,271128,197,0,2
Iceland,1996,268916,-530,0,2
Iceland,1995,267468,-1413,0,2
Iceland,1994,266021,-817,0,2
Iceland,1993,263725,-211,0,2
Iceland,1992,261057,-227,0,2
Iceland,1991,257797,1141,0,2
Iceland,1990,254826,-969,0,2
Iceland,1989,252852,-993,0,2
Iceland,1988,249740,1592,0,2
Iceland,1987,245859,957,0,2
Iceland,1986,243180,-339,0,2
Iceland,1985,241405,-628,0,2
Iceland,1984,239511,-336,0,2
Iceland,1983,236977,176,0,2
Iceland,1982,233860,606,0,2
Iceland,1981,230755,158,0,2
Iceland,1980,228138,-601,0,2
Iceland,1979,225735,-560,0,2
Iceland,1978,223537,-778,0,2
Iceland,1977,221799,-1092,0,2
Iceland,1976,220154,-1191,0,2
Iceland,1975,217979,-367,0,2
Iceland,1974,215209,194,0,2
Iceland,1973,212317,-309,0,2
Iceland,1972,209137,345,0,2
Iceland,1971,206098,-269,0,2
Iceland,1970,204438,-1701,0,2
Iceland,1969,203369,-1421,0,2
Iceland,1968,201488,-471,0,2
Iceland,1967,198751,74,0,2
Iceland,1966,195570,14,0,2
Iceland,1965,192286,-273,0,2
Iceland,1964,188983,-179,0,2
Iceland,1963,185653,-97,0,2
Iceland,1962,182378,-163,0,2
Iceland,1961,179029,226,0,2
Iceland,1960,175574,-248,0,2
India,2023,1428627663,-486136,1428,2
India,2022,1417173173,-487303,1417,2
India,2021,1407563842,-301970,1407,2
India,2020,1396387127,-34772,1396,2
India,2019,1383112050,-593495,1383,2
India,2018,1369003306,-561563,1369,2
India,2017,1354195680,-219656,1354,2
India,2016,1338636340,68119,1338,2
India,2015,1322866505,-475094,1322,2
India,2014,1307246509,-310694,1307,2
India,2013,1291132063,-236387,1291,2
India,2012,1274487215,-180991,1274,2
India,2011,1257621191,-244114,1257,2
India,2010,1240613620,-380087,1240,2
